"","ID","trial","trans","acc_et","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","similar","acc"
"964","56","15",2,1,"Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Strawberry","1","Right","AppleStrawberry","similar",2
"965","57","15",0,1,"Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Orange","1","Left","OrangeBall","similar",2
"966","59","15",1,1,"Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Mouse","1","Left","MouseCat","similar",2
"967","62","15",2,1,"Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Pillow","1","Right","EggPillow","similar",2
"968","63","15",2,0,"Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Cat","1","Left","MouseCat","similar",1
"969","64","15",2,0,"","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Strawberry","1","Left","AppleStrawberry","similar",1
"970","65","15",0,1,"Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Orange","1","Left","OrangeBall","similar",2
"971","66","15",0,1,"Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Egg","1","Left","EggPillow","similar",2
"972","67","15",1,1,"Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Mouse","1","Left","MouseCat","similar",2
"973","68","15",2,1,"Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Apple","1","Left","AppleStrawberry","similar",2
"974","69","15",1,0,"Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Ball","1","Left","OrangeBall","similar",1
"975","71","15",0,1,"Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Cat","1","Right","MouseCat","similar",2
"976","72","15",2,0,"Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Strawberry","1","Left","AppleStrawberry","similar",1
"977","73","15",0,0,"Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Orange","1","Right","OrangeBall","similar",1
"978","74","15",4,1,"Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Egg","1","Left","EggPillow","similar",2
"979","75","15",1,0,"Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Mouse","1","Right","MouseCat","similar",1
"980","76","15",0,1,"Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Apple","1","Left","AppleStrawberry","similar",2
"981","78","15",0,1,"Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Pillow","1","Right","EggPillow","similar",2
"982","79","15",0,0,"Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Cat","1","Left","MouseCat","similar",1
"983","80","15",0,0,"Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Strawberry","1","Left","AppleStrawberry","similar",1
"984","81","15",0,1,"Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Orange","1","Left","OrangeBall","similar",2
"985","83","15",0,0,"Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Mouse","1","Right","MouseCat","similar",1
"986","86","15",1,1,"Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Pillow","1","Right","EggPillow","similar",2
"987","87","15",0,1,"Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Cat","1","Right","MouseCat","similar",2
"988","88","15",1,1,"Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Strawberry","1","Right","AppleStrawberry","similar",2
"989","89","15",0,1,"Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Orange","1","Left","OrangeBall","similar",2
"990","90","15",2,1,"Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Egg","1","Left","EggPillow","similar",2
"991","91","15",5,1,"Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Mouse","1","Left","MouseCat","similar",2
"992","92","15",0,0,"Female","Not Hispanic","Caucasian ","d","g","g",2.55,30.54,4,0,"Apple","1","Right","AppleStrawberry","similar",1
"993","94","15",1,1,"Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Pillow","1","Right","EggPillow","similar",2
"994","95","15",0,1,"Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Pillow","1","Right","EggPillow","similar",2
"995","97","15",0,1," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Strawberry","1","Right","AppleStrawberry","similar",2
"996","98","15",0,1,"Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Orange","1","Left","OrangeBall","similar",2
"997","101","15",0,1,"Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Apple","1","Left","AppleStrawberry","similar",2
"998","103","15",2,0,"Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Pillow","1","Left","EggPillow","similar",1
"999","106","15",1,1,"Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Egg","1","Left","EggPillow","similar",2
"1000","107","15",0,0,"Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Mouse","1","Right","MouseCat","similar",1
"1001","108","15",0,1,"Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Apple","1","Left","AppleStrawberry","similar",2
"1002","109","15",0,0,"Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Orange","1","Right","OrangeBall","similar",1
"1003","110","15",1,1,"Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Pillow","1","Right","EggPillow","similar",2
"1004","111","15",1,1,"Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Cat","1","Right","MouseCat","similar",2
"1005","112","15",1,0,"Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Strawberry","1","Left","AppleStrawberry","similar",1
"1006","114","15",1,1,"Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Egg","1","Left","EggPillow","similar",2
"1007","115","15",0,0,"Male","Non-Hispanic","Caucasian","b","c","b",2.54,30.51,3,0,"Mouse","1","Right","MouseCat","similar",1
"1008","116","15",4,1,"Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Apple","1","Left","AppleStrawberry","similar",2
"1009","117","15",0,0,"Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Ball","1","Left","OrangeBall","similar",1
"1010","118","15",0,1,"Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Pillow","1","Right","EggPillow","similar",2
"1011","123","15",0,1,"Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Mouse","1","Left","MouseCat","similar",2
"1012","122","16",2,0,"Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Jacket","1","Right","JacketLeaf","similar",1
"1013","34","16",2,1,"Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Jacket","1","Left","JacketLeaf","similar",2
"1014","35","16",0,1,"Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1015","36","16",1,1,"Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Clock","1","Left","ClockBicycle","similar",2
"1016","37","16",0,1,"Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Sock","1","Right","ShoeSock","similar",2
"1017","38","16",1,1,"Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1018","39","16",0,1,"Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Grapes","1","Right","BalloonsGrapes","similar",2
"1019","41","16",0,0,"Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Shoe","1","Right","ShoeSock","similar",1
"1020","42","16",1,1,"Male"," Not Hispanic","Caucasian","c","d","d",2.53,30.31,2,0,"Jacket","1","Left","JacketLeaf","similar",2
"1021","43","16",1,1,"Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1022","44","16",1,1,"Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Clock","1","Left","ClockBicycle","similar",2
"1023","45","16",0,1,"Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Sock","1","Right","ShoeSock","similar",2
"1024","46","16",1,1,"Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1025","48","16",1,0,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Bicycle","1","Left","ClockBicycle","similar",1
"1026","49","16",0,0,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Shoe","1","Right","ShoeSock","similar",1
"1027","50","16",0,1,"Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Jacket","1","Left","JacketLeaf","similar",2
"1028","51","16",0,1,"Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1029","52","16",3,1,"Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Clock","1","Left","ClockBicycle","similar",2
"1030","53","16",0,1,"Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Sock","1","Right","ShoeSock","similar",2
"1031","54","16",1,1,"Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1032","55","16",1,1,"Female","Not Hispanic","Caucasian","f","h","h",2.28,27.35,7,0,"Grapes","1","Right","BalloonsGrapes","similar",2
"1033","56","16",2,1,"Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Bicycle","1","Right","ClockBicycle","similar",2
"1034","57","16",0,0,"Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Shoe","1","Right","ShoeSock","similar",1
"1035","59","16",0,1,"Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1036","62","16",1,1,"Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1037","63","16",3,1,"Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Grapes","1","Right","BalloonsGrapes","similar",2
"1038","64","16",1,0,"","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Bicycle","1","Left","ClockBicycle","similar",1
"1039","65","16",0,1,"Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Shoe","1","Left","ShoeSock","similar",2
"1040","66","16",0,1,"Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Jacket","1","Left","JacketLeaf","similar",2
"1041","67","16",2,1,"Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1042","68","16",5,0,"Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Clock","1","Right","ClockBicycle","similar",1
"1043","69","16",2,0,"Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Sock","1","Left","ShoeSock","similar",1
"1044","71","16",2,1,"Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Grapes","1","Right","BalloonsGrapes","similar",2
"1045","72","16",1,1,"Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Bicycle","1","Right","ClockBicycle","similar",2
"1046","73","16",0,0,"Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Shoe","1","Right","ShoeSock","similar",1
"1047","74","16",2,1,"Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Jacket","1","Left","JacketLeaf","similar",2
"1048","75","16",2,1,"Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1049","76","16",0,1,"Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Clock","1","Left","ClockBicycle","similar",2
"1050","78","16",0,1,"Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1051","79","16",0,0,"Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Grapes","1","Left","BalloonsGrapes","similar",1
"1052","80","16",1,0,"Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Bicycle","1","Left","ClockBicycle","similar",1
"1053","81","16",0,1,"Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Shoe","1","Left","ShoeSock","similar",2
"1054","83","16",1,1,"Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1055","86","16",1,1,"Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1056","87","16",2,1,"Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Grapes","1","Right","BalloonsGrapes","similar",2
"1057","88","16",0,0,"Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Bicycle","1","Left","ClockBicycle","similar",1
"1058","89","16",0,0,"Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Shoe","1","Right","ShoeSock","similar",1
"1059","90","16",2,1,"Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Jacket","1","Left","JacketLeaf","similar",2
"1060","91","16",3,1,"Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1061","92","16",1,1,"Female","Not Hispanic","Caucasian ","d","g","g",2.55,30.54,4,0,"Clock","1","Left","ClockBicycle","similar",2
"1062","93","16",1,1,"Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Sock","1","Right","ShoeSock","similar",2
"1063","94","16",0,1,"Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1064","95","16",1,1,"Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1065","97","16",0,1," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Bicycle","1","Right","ClockBicycle","similar",2
"1066","98","16",0,0,"Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Shoe","1","Right","ShoeSock","similar",1
"1067","101","16",0,1,"Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Clock","1","Left","ClockBicycle","similar",2
"1068","103","16",3,1,"Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1069","106","16",4,1,"Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Jacket","1","Left","JacketLeaf","similar",2
"1070","107","16",1,1,"Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1071","108","16",3,1,"Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Clock","1","Left","ClockBicycle","similar",2
"1072","109","16",0,0,"Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Shoe","1","Right","ShoeSock","similar",1
"1073","110","16",1,1,"Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1074","111","16",1,1,"Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Grapes","1","Right","BalloonsGrapes","similar",2
"1075","112","16",1,1,"Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Bicycle","1","Right","ClockBicycle","similar",2
"1076","114","16",0,1,"Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Jacket","1","Left","JacketLeaf","similar",2
"1077","115","16",2,1,"Male","Non-Hispanic","Caucasian","b","c","b",2.54,30.51,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1078","116","16",1,1,"Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Clock","1","Left","ClockBicycle","similar",2
"1079","117","16",0,0,"Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Sock","1","Left","ShoeSock","similar",1
"1080","118","16",0,1,"Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Leaf","1","Right","JacketLeaf","similar",2
"1081","123","16",0,1,"Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Balloons","1","Left","BalloonsGrapes","similar",2
"1082","122","17",2,0,"Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Bear","1","Left","AppleBear","dissimilar",1
"1083","34","17",2,1,"Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Bear","1","Right","AppleBear","dissimilar",2
"1084","35","17",1,1,"Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1085","36","17",3,1,"Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Doll","1","Right","CakeDoll","dissimilar",2
"1086","37","17",0,1,"Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar",2
"1087","38","17",1,1,"Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1088","39","17",2,0,"Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Spoon","1","Right","SpoonBall","dissimilar",1
"1089","41","17",4,1,"Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar",2
"1090","42","17",1,1,"Male"," Not Hispanic","Caucasian","c","d","d",2.53,30.31,2,0,"Bear","1","Right","AppleBear","dissimilar",2
"1091","43","17",0,1,"Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1092","44","17",4,1,"Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Doll","1","Right","CakeDoll","dissimilar",2
"1093","45","17",0,1,"Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar",2
"1094","46","17",0,1,"Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1095","48","17",0,1,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Cake","1","Left","CakeDoll","dissimilar",2
"1096","49","17",1,1,"Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar",2
"1097","50","17",0,1,"Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Bear","1","Right","AppleBear","dissimilar",2
"1098","51","17",0,1,"Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1099","52","17",5,0,"Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Doll","1","Left","CakeDoll","dissimilar",1
"1100","53","17",0,1,"Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar",2
"1101","54","17",1,1,"Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1102","55","17",1,0,"Female","Not Hispanic","Caucasian","f","h","h",2.28,27.35,7,0,"Spoon","1","Right","SpoonBall","dissimilar",1
"1103","56","17",1,1,"Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Cake","1","Left","CakeDoll","dissimilar",2
"1104","57","17",0,1,"Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar",2
"1105","59","17",2,1,"Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1106","62","17",1,1,"Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1107","63","17",1,0,"Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Spoon","1","Right","SpoonBall","dissimilar",1
"1108","64","17",0,1,"","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Cake","1","Left","CakeDoll","dissimilar",2
"1109","65","17",1,1,"Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar",2
"1110","66","17",0,0,"Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Bear","1","Left","AppleBear","dissimilar",1
"1111","67","17",0,1,"Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1112","68","17",2,0,"Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Doll","1","Left","CakeDoll","dissimilar",1
"1113","69","17",1,1,"Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar",2
"1114","70","17",0,0,"Male","Hispanic","","b","b","b",2.55,30.61,6,0,"Apple","1","Right","AppleBear","dissimilar",1
"1115","71","17",0,1,"Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Spoon","1","Left","SpoonBall","dissimilar",2
"1116","72","17",1,1,"Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Cake","1","Left","CakeDoll","dissimilar",2
"1117","73","17",0,1,"Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar",2
"1118","74","17",1,1,"Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Bear","1","Right","AppleBear","dissimilar",2
"1119","75","17",2,1,"Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1120","76","17",0,0,"Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Doll","1","Left","CakeDoll","dissimilar",1
"1121","78","17",3,1,"Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1122","79","17",1,1,"Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Spoon","1","Left","SpoonBall","dissimilar",2
"1123","80","17",1,1,"Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Cake","1","Left","CakeDoll","dissimilar",2
"1124","81","17",1,1,"Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar",2
"1125","83","17",0,1,"Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1126","86","17",0,1,"Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1127","87","17",1,1,"Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Spoon","1","Left","SpoonBall","dissimilar",2
"1128","88","17",2,1,"Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Cake","1","Left","CakeDoll","dissimilar",2
"1129","89","17",0,1,"Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar",2
"1130","90","17",0,0,"Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Bear","1","Left","AppleBear","dissimilar",1
"1131","91","17",2,1,"Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1132","92","17",2,1,"Female","Not Hispanic","Caucasian ","d","g","g",2.55,30.54,4,0,"Doll","1","Right","CakeDoll","dissimilar",2
"1133","93","17",2,1,"Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar",2
"1134","94","17",2,0,"Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Apple","1","Right","AppleBear","dissimilar",1
"1135","95","17",2,1,"Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1136","97","17",0,1," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Cake","1","Left","CakeDoll","dissimilar",2
"1137","98","17",0,1,"Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar",2
"1138","101","17",1,1,"Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Doll","1","Right","CakeDoll","dissimilar",2
"1139","103","17",0,1,"Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1140","106","17",3,1,"Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Bear","1","Right","AppleBear","dissimilar",2
"1141","107","17",1,1,"Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1142","109","17",1,0,"Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Duck","1","Left","BalloonsDuck ","dissimilar",1
"1143","110","17",1,1,"Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1144","111","17",3,1,"Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Spoon","1","Left","SpoonBall","dissimilar",2
"1145","112","17",1,1,"Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Cake","1","Left","CakeDoll","dissimilar",2
"1146","114","17",0,0,"Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Bear","1","Left","AppleBear","dissimilar",1
"1147","115","17",3,1,"Male","Non-Hispanic","Caucasian","b","c","b",2.54,30.51,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1148","116","17",1,0,"Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Doll","1","Left","CakeDoll","dissimilar",1
"1149","117","17",0,1,"Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar",2
"1150","118","17",1,1,"Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Apple","1","Left","AppleBear","dissimilar",2
"1151","123","17",0,1,"Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Ball","1","Right","SpoonBall","dissimilar",2
"1152","122","18",0,1,"Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar",2
"1153","34","18",2,1,"Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar",2
"1154","35","18",1,1,"Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Sock","1","Right","CookieSock","dissimilar",2
"1155","36","18",1,1,"Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Hat","1","Right","EggHat","dissimilar",2
"1156","37","18",2,1,"Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Flowers","1","Left","FlowersCat","dissimilar",2
